"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.category record1Value","[0] StringAttributeComparatorEqual.category record2Value","[0] StringAttributeComparatorEqual.category record1PreprocessedValue","[0] StringAttributeComparatorEqual.category record2PreprocessedValue","[0] StringAttributeComparatorEqual.category similarity","[0] StringAttributeComparatorEqual.category postproccesedSimilarity","[1] StringListAttributeComparatorLevenshtein.commonNames record1Value","[1] StringListAttributeComparatorLevenshtein.commonNames record2Value","[1] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames similarity","[1] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.orders record1Value","[2] StringListAttributeComparatorLevenshtein.orders record2Value","[2] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders similarity","[2] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.families record1Value","[3] StringListAttributeComparatorLevenshtein.families record2Value","[3] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families similarity","[3] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO43516","http://www.wikidata.org/entity/q2130081","0.17833333333333332",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[tipula (papuatipula) nigritus]","[none]","[tipula (papuatipula) nigritus]","0.03448275862068961","0.03448275862068961","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","[tipulidae]","[tipulidae]","[tipulidae]","[tipulidae]","1.0","1.0"
"WekaMatchingRule","BIO12112","http://www.wikidata.org/entity/q585410","0.21",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[cryptocephalus flavicaudis]","[none]","[cryptocephalus flavicaudis]","0.07692307692307687","0.07692307692307687","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[asilidae]","[leaf beetle]","[asilidae]","[leaf beetle]","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","BIO15798","http://www.wikidata.org/entity/q2119102","0.4",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[epicauta langei]","[none]","[epicauta langei]","0.1333333333333333","0.1333333333333333","[hemiptera]","[coleoptera]","[hemiptera]","[coleoptera]","0.5","0.5","[achilidae]","[meloidae]","[achilidae]","[meloidae]","0.4444444444444444","0.4444444444444444"
"WekaMatchingRule","BIO11900","http://www.wikidata.org/entity/q774426",,"1",,,,,,,"[california croton, mojave croton]","[california croton, croton californicus]","[california croton, mojave croton]","[california croton, croton californicus]","1.0","1.0","[malpighiales]","[malpighiales]","[malpighiales]","[malpighiales]","1.0","1.0","[euphorbiaceae]","[euphorbiaceae]","[euphorbiaceae]","[euphorbiaceae]","1.0","1.0"
"WekaMatchingRule","BIO02072","http://www.wikidata.org/entity/q1844888","0.68",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[andrena pandellei]","[none]","[andrena pandellei]","0.17647058823529416","0.17647058823529416","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[andrenidae]","[andrenidae]","[andrenidae]","[andrenidae]","1.0","1.0"
"WekaMatchingRule","BIO10317","http://www.wikidata.org/entity/q2132590","0.09",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[clavicornaltica vietnamensis]","[none]","[clavicornaltica vietnamensis]","0.1071428571428571","0.1071428571428571","[none]","[coleoptera]","[none]","[coleoptera]","0.19999999999999996","0.19999999999999996","[none]","[leaf beetle]","[none]","[leaf beetle]","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","BIO01064","http://www.wikidata.org/entity/q1125313","0.2",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[agrochola laevis]","[none]","[agrochola laevis]","0.125","0.125","[trichoptera]","[lepidoptera]","[trichoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[phryganeidae]","[noctuidae]","[phryganeidae]","[noctuidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO37900","http://www.wikidata.org/entity/q1134169",,"0","Invertebrate","Fungi","Invertebrate","Fungi","0.0","0.0","[robust mysella]","[cudbear lichen, orchil roccella lichen, roccella lichen, roccella tinctoria]","[robust mysella]","[cudbear lichen, orchil roccella lichen, roccella lichen, roccella tinctoria]","0.2272727272727273","0.2272727272727273","[veneroida]","[arthoniales]","[veneroida]","[arthoniales]","0.09090909090909094","0.09090909090909094","[lasaeidae]","[roccellaceae]","[lasaeidae]","[roccellaceae]","0.25","0.25"
"WekaMatchingRule","BIO02132","http://www.wikidata.org/entity/q1311167","0.9711009634458975","1","Amphibian","Amphibian","Amphibian","Amphibian","1.0","1.0","[clouded salamander]","[clouded salamander]","[clouded salamander]","[clouded salamander]","1.0","1.0","[caudata]","[caudata]","[caudata]","[caudata]","1.0","1.0","[plethodontidae]","[plethodontidae]","[plethodontidae]","[plethodontidae]","1.0","1.0"
"WekaMatchingRule","BIO28843","http://www.wikidata.org/entity/q1852984","0.37",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[neophaestus chiriquensis]","[none]","[neophaestus chiriquensis]","0.125","0.125","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[tipulidae]","[leaf beetle]","[tipulidae]","[leaf beetle]","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","BIO21184","http://www.wikidata.org/entity/q2104697","0.29",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hydroptila martini]","[none]","[hydroptila martini]","0.11111111111111116","0.11111111111111116","[diptera]","[trichoptera]","[diptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[ephydridae]","[hydroptilidae]","[ephydridae]","[hydroptilidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO34021","http://www.wikidata.org/entity/q2147014","0.66",,"Insect","Insect","Insect","Insect","1.0","1.0","[little yellow ant]","[platynychus jucundus]","[little yellow ant]","[platynychus jucundus]","0.15000000000000002","0.15000000000000002","[hymenoptera]","[coleoptera]","[hymenoptera]","[coleoptera]","0.6363636363636364","0.6363636363636364","[formicidae]","[elateridae]","[formicidae]","[elateridae]","0.4","0.4"
"WekaMatchingRule","BIO23107","http://www.wikidata.org/entity/q1670810","0.5435",,"Fungi","Fungi","Fungi","Fungi","1.0","1.0","[none]","[lactarius acerrimus]","[none]","[lactarius acerrimus]","0.052631578947368474","0.052631578947368474","[russulales]","[russulales]","[russulales]","[russulales]","1.0","1.0","[russulaceae]","[russulaceae]","[russulaceae]","[russulaceae]","1.0","1.0"
"WekaMatchingRule","BIO37619","http://www.wikidata.org/entity/q2125975","0.355",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[rhyacophila melpomene]","[none]","[rhyacophila melpomene]","0.1428571428571429","0.1428571428571429","[trichoptera]","[trichoptera]","[trichoptera]","[trichoptera]","1.0","1.0","[rhyacophilidae]","[rhyacophilidae]","[rhyacophilidae]","[rhyacophilidae]","1.0","1.0"
"WekaMatchingRule","BIO41736","http://www.wikidata.org/entity/q1817228","0.62",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[stenelmis semirubra]","[none]","[stenelmis semirubra]","0.10526315789473684","0.10526315789473684","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[staphylinidae]","[elmidae]","[staphylinidae]","[elmidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO06674","http://www.wikidata.org/entity/q1375883","0.39",,"Insect","Insect","Insect","Insect","1.0","1.0","[sheridan s hairstreak]","[callionima ramsdeni]","[sheridan s hairstreak]","[callionima ramsdeni]","0.23809523809523814","0.23809523809523814","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[lycaenidae]","[sphingidae]","[lycaenidae]","[sphingidae]","0.4","0.4"
"WekaMatchingRule","BIO31306","http://www.wikidata.org/entity/q2177813","0.34",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[paridea nigriceps]","[none]","[paridea nigriceps]","0.11764705882352944","0.11764705882352944","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[chironomidae]","[leaf beetle]","[chironomidae]","[leaf beetle]","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","BIO29500","http://www.wikidata.org/entity/q76471","0.9711009634458975","1","Bird","Bird","Bird","Bird","1.0","1.0","[southern long billed curlew, long billed curlew]","[long billed curlew]","[southern long billed curlew, long billed curlew]","[long billed curlew]","1.0","1.0","[charadriiformes]","[dinosaur, charadriiformes, saurischia, avetheropoda]","[charadriiformes]","[dinosaur, charadriiformes, saurischia, avetheropoda]","1.0","1.0","[scolopacidae]","[scolopacidae]","[scolopacidae]","[scolopacidae]","1.0","1.0"
"WekaMatchingRule","BIO37318","http://www.wikidata.org/entity/q2101230","0.35",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[rhampholyssa antennata]","[none]","[rhampholyssa antennata]","0.13636363636363635","0.13636363636363635","[hemiptera]","[coleoptera]","[hemiptera]","[coleoptera]","0.5","0.5","[veliidae]","[meloidae]","[veliidae]","[meloidae]","0.75","0.75"
"WekaMatchingRule","BIO24742","http://www.wikidata.org/entity/q2180080","0.43",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[limonius pictus]","[none]","[limonius pictus]","0.1333333333333333","0.1333333333333333","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[tipulidae]","[elateridae]","[tipulidae]","[elateridae]","0.4","0.4"
"WekaMatchingRule","BIO21279","http://www.wikidata.org/entity/q2043555","0.1",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hydropsyche tenuis]","[none]","[hydropsyche tenuis]","0.11111111111111116","0.11111111111111116","[trichoptera]","[trichoptera]","[trichoptera]","[trichoptera]","1.0","1.0","[hydropsychidae]","[hydropsychidae]","[hydropsychidae]","[hydropsychidae]","1.0","1.0"
"WekaMatchingRule","BIO23028","http://www.wikidata.org/entity/q597340","0.6387857142857144","1","Fungi","Fungi","Fungi","Fungi","1.0","1.0","[none]","[laccaria laccata]","[none]","[laccaria laccata]","0.0","0.0","[agaricales]","[agaricales]","[agaricales]","[agaricales]","1.0","1.0","[hydnangiaceae]","[hydnangiaceae]","[hydnangiaceae]","[hydnangiaceae]","1.0","1.0"
"WekaMatchingRule","BIO24768","http://www.wikidata.org/entity/q2082177","0.29",,"Insect","Insect","Insect","Insect","1.0","1.0","[western field wireworm]","[limnophila nemorivaga]","[western field wireworm]","[limnophila nemorivaga]","0.09090909090909094","0.09090909090909094","[coleoptera]","[diptera]","[coleoptera]","[diptera]","0.5","0.5","[elateridae]","[limoniidae]","[elateridae]","[limoniidae]","0.4","0.4"
"WekaMatchingRule","BIO12359","http://www.wikidata.org/entity/q2085932","0.73",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[cybocephalus micans]","[none]","[cybocephalus micans]","0.10526315789473684","0.10526315789473684","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[dytiscidae]","[nitidulidae, cybocephalidae]","[dytiscidae]","[nitidulidae, cybocephalidae]","0.5454545454545454","0.5454545454545454"
"WekaMatchingRule","BIO27981","http://www.wikidata.org/entity/q1643028","0.85",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[mordellistena rubrifascia]","[none]","[mordellistena rubrifascia]","0.07999999999999996","0.07999999999999996","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[byrrhidae]","[mordellidae]","[byrrhidae]","[mordellidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO34071","http://www.wikidata.org/entity/q1309568","0.06",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[platycnemis sikassoensis]","[none]","[platycnemis sikassoensis]","0.125","0.125","[coleoptera]","[odonata]","[coleoptera]","[odonata]","0.30000000000000004","0.30000000000000004","[cerambycidae]","[platycnemididae]","[cerambycidae]","[platycnemididae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO27981","http://www.wikidata.org/entity/q1643027","0.8",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[mordellistena y nigrum]","[none]","[mordellistena y nigrum]","0.09090909090909094","0.09090909090909094","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[byrrhidae]","[mordellidae]","[byrrhidae]","[mordellidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO17585","http://www.wikidata.org/entity/q1819617","0.67",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[exochus testaceus]","[none]","[exochus testaceus]","0.11764705882352944","0.11764705882352944","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[apidae]","[ichneumonidae]","[apidae]","[ichneumonidae]","0.3076923076923077","0.3076923076923077"
"WekaMatchingRule","BIO31441","http://www.wikidata.org/entity/q958687","0.08",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[paratrigona nuda]","[none]","[paratrigona nuda]","0.125","0.125","[blattodea]","[hymenoptera]","[blattodea]","[hymenoptera]","0.2727272727272727","0.2727272727272727","[blattellidae]","[apidae]","[blattellidae]","[apidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO45757","http://www.wikidata.org/entity/q693342","0.31",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[xylophanes hannemanni]","[none]","[xylophanes hannemanni]","0.1428571428571429","0.1428571428571429","[coleoptera]","[lepidoptera]","[coleoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[anobiidae]","[sphingidae]","[anobiidae]","[sphingidae]","0.4","0.4"
"WekaMatchingRule","BIO19264","http://www.wikidata.org/entity/q2045008","0.97","1","Invertebrate","Invertebrate","Invertebrate","Invertebrate","1.0","1.0","[basket star]","[gorgonocephalus eucnemis]","[basket star]","[gorgonocephalus eucnemis]","0.125","0.125","[phrynophiurida]","[euryalida, phrynophiurida]","[phrynophiurida]","[euryalida, phrynophiurida]","1.0","1.0","[gorgonocephalidae]","[gorgonocephalidae]","[gorgonocephalidae]","[gorgonocephalidae]","1.0","1.0"
"WekaMatchingRule","BIO13179","http://www.wikidata.org/entity/q903968","0.379",,"Bird","Bird","Bird","Bird","1.0","1.0","[myrtle warbler, yellow rumped warbler (myrtle)]","[straight billed woodcreeper]","[myrtle warbler, yellow rumped warbler (myrtle)]","[straight billed woodcreeper]","0.33333333333333337","0.33333333333333337","[passeriformes]","[avetheropoda, saurischia, passeriformes, dinosaur]","[passeriformes]","[avetheropoda, saurischia, passeriformes, dinosaur]","1.0","1.0","[parulidae]","[furnariidae]","[parulidae]","[furnariidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO28939","http://www.wikidata.org/entity/q2040435","0.15",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[neoathyreus asciculus]","[none]","[neoathyreus asciculus]","0.1428571428571429","0.1428571428571429","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[hydroptilidae]","[geotrupidae]","[hydroptilidae]","[geotrupidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO39648","http://www.wikidata.org/entity/q12099",,"1",,,,,,,"[rye, cultivated annual rye, cultivated rye, common rye, cereal rye]","[secale cereale]","[rye, cultivated annual rye, cultivated rye, common rye, cereal rye]","[secale cereale]","0.3571428571428571","0.3571428571428571","[poales]","[poales]","[poales]","[poales]","1.0","1.0","[poaceae]","[poaceae]","[poaceae]","[poaceae]","1.0","1.0"
"WekaMatchingRule","BIO45743","http://www.wikidata.org/entity/q774180","0.67",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[xyloperthodes nasifer]","[none]","[xyloperthodes nasifer]","0.1428571428571429","0.1428571428571429","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[curculionidae]","[bostrichidae]","[curculionidae]","[bostrichidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO24045","http://www.wikidata.org/entity/q2037249","0.1",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[lepidostoma gigitaring]","[none]","[lepidostoma gigitaring]","0.09090909090909094","0.09090909090909094","[hymenoptera]","[trichoptera]","[hymenoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[vespidae]","[lepidostomatidae]","[vespidae]","[lepidostomatidae]","0.375","0.375"
"WekaMatchingRule","BIO42016","http://www.wikidata.org/entity/q2155356",,"0","Vascular Plant","Spider/Scorpion","Vascular Plant","Spider/Scorpion","0.0","0.0","[shieldplant, mountain jewelflower]","[strotarchus nebulosus]","[shieldplant, mountain jewelflower]","[strotarchus nebulosus]","0.23809523809523814","0.23809523809523814","[brassicales]","[araneae, xiphosura, xiphosurida]","[brassicales]","[araneae, xiphosura, xiphosurida]","0.36363636363636365","0.36363636363636365","[brassicaceae]","[miturgidae]","[brassicaceae]","[miturgidae]","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","BIO16744","http://www.wikidata.org/entity/q1423048",,"0",,,,,,,"[none]","[glacier lily, yellow avalanche lily, erythronium grandiflorum]","[none]","[glacier lily, yellow avalanche lily, erythronium grandiflorum]","0.1428571428571429","0.1428571428571429","[liliales]","[liliales]","[liliales]","[liliales]","1.0","1.0","[liliaceae]","[liliaceae]","[liliaceae]","[liliaceae]","1.0","1.0"
"WekaMatchingRule","BIO20075","http://www.wikidata.org/entity/q646937","0.275",,"Insect","Insect","Insect","Insect","1.0","1.0","[heleomyzid flies]","[helicopsyche laneblina]","[heleomyzid flies]","[helicopsyche laneblina]","0.36363636363636365","0.36363636363636365","[diptera]","[trichoptera]","[diptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[heleomyzidae]","[snail case caddisfly]","[heleomyzidae]","[snail case caddisfly]","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","BIO11218","http://www.wikidata.org/entity/q1824517","0.69",,"Insect","Insect","Insect","Insect","1.0","1.0","[dung beetle]","[copelatus vigintistriatus]","[dung beetle]","[copelatus vigintistriatus]","0.12","0.12","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[scarabaeidae]","[dytiscidae]","[scarabaeidae]","[dytiscidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO17036","http://www.wikidata.org/entity/q670340","0.30333333333333334",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[eumorpha obliquus]","[none]","[eumorpha obliquus]","0.05882352941176472","0.05882352941176472","[diptera]","[lepidoptera]","[diptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[syrphidae]","[sphingidae]","[syrphidae]","[sphingidae]","0.5","0.5"
"WekaMatchingRule","BIO43545","http://www.wikidata.org/entity/q737843","0.17833333333333332",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[tipula (eumicrotipula) abortiva]","[none]","[tipula (eumicrotipula) abortiva]","0.032258064516129004","0.032258064516129004","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","[tipulidae]","[tipulidae]","[tipulidae]","[tipulidae]","1.0","1.0"
"WekaMatchingRule","BIO17435","http://www.wikidata.org/entity/q2123553","0.04",,"Crab/Lobster/Shrimp","Crab/Lobster/Shrimp","Crab/Lobster/Shrimp","Crab/Lobster/Shrimp","1.0","1.0","[none]","[eurycope curtirostris]","[none]","[eurycope curtirostris]","0.09523809523809523","0.09523809523809523","[calanoida]","[isopoda]","[calanoida]","[isopoda]","0.33333333333333337","0.33333333333333337","[temoridae]","[munnopsididae]","[temoridae]","[munnopsididae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO17351","http://www.wikidata.org/entity/q1381392","0.695",,"Insect","Insect","Insect","Insect","1.0","1.0","[variegated fritillary, butterfly, varigated fritillary]","[cuban sphinx moth, eupyrrhoglossum sagra]","[variegated fritillary, butterfly, varigated fritillary]","[cuban sphinx moth, eupyrrhoglossum sagra]","0.1428571428571429","0.1428571428571429","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[nymphalidae]","[sphingidae]","[nymphalidae]","[sphingidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO03321","http://www.wikidata.org/entity/q2046615","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[argyrogrammana nurtia]","[none]","[argyrogrammana nurtia]","0.09523809523809523","0.09523809523809523","[coleoptera]","[lepidoptera]","[coleoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[tenebrionidae]","[riodinidae]","[tenebrionidae]","[riodinidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO27448","http://www.wikidata.org/entity/q2042762","0.2",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[microsynanthedon tanala]","[none]","[microsynanthedon tanala]","0.13043478260869568","0.13043478260869568","[diptera]","[lepidoptera]","[diptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[chironomidae]","[sesiidae]","[chironomidae]","[sesiidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO02083","http://www.wikidata.org/entity/q1845864","0.01",,"Insect","Insect","Insect","Insect","1.0","1.0","[mining bee]","[andrena dissimulans]","[mining bee]","[andrena dissimulans]","0.10526315789473684","0.10526315789473684","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[andrenidae]","[andrenidae]","[andrenidae]","[andrenidae]","1.0","1.0"
"WekaMatchingRule","BIO09723","http://www.wikidata.org/entity/q2099515","0.03",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[aurora damsel, chromagrion conditum]","[none]","[aurora damsel, chromagrion conditum]","0.15384615384615385","0.15384615384615385","[diptera]","[odonata]","[diptera]","[odonata]","0.1428571428571429","0.1428571428571429","[tabanidae]","[coenagrionidae]","[tabanidae]","[coenagrionidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO08659","http://www.wikidata.org/entity/q2080649","0.14",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[cobalt ceratina, ceratina cobaltina]","[none]","[cobalt ceratina, ceratina cobaltina]","0.16666666666666663","0.16666666666666663","[trichoptera]","[hymenoptera]","[trichoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[leptoceridae]","[apidae]","[leptoceridae]","[apidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO26704","http://www.wikidata.org/entity/q1849732","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[megalognatha carinata]","[none]","[megalognatha carinata]","0.09523809523809523","0.09523809523809523","[hemiptera]","[coleoptera]","[hemiptera]","[coleoptera]","0.5","0.5","[psyllidae]","[leaf beetle]","[psyllidae]","[leaf beetle]","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","BIO02341","http://www.wikidata.org/entity/q2078737","0.09",,"Insect","Insect","Insect","Insect","1.0","1.0","[leaf beetle]","[anommatus maramarosensis]","[leaf beetle]","[anommatus maramarosensis]","0.125","0.125","[none]","[coleoptera]","[none]","[coleoptera]","0.19999999999999996","0.19999999999999996","[none]","[bothrideridae]","[none]","[bothrideridae]","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","BIO34216","http://www.wikidata.org/entity/q2098641","0.87","1","Fungi","Fungi","Fungi","Fungi","1.0","1.0","[none]","[ragged lichen, platismatia glauca]","[none]","[ragged lichen, platismatia glauca]","0.07692307692307687","0.07692307692307687","[lecanorales]","[lecanorales]","[lecanorales]","[lecanorales]","1.0","1.0","[parmeliaceae]","[parmeliaceae]","[parmeliaceae]","[parmeliaceae]","1.0","1.0"
"WekaMatchingRule","BIO02539","http://www.wikidata.org/entity/q2168473","0.05",,"Insect","Insect","Insect","Insect","1.0","1.0","[velvetbean caterpillar]","[anthocomus rufus]","[velvetbean caterpillar]","[anthocomus rufus]","0.09090909090909094","0.09090909090909094","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[erebidae]","[malachiidae]","[erebidae]","[malachiidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO31489","http://www.wikidata.org/entity/q2095944","0.11",,"Fish","Fish","Fish","Fish","1.0","1.0","[filetail cat shark]","[yellow fin flasher wrasse, paracheilinus flavianalis]","[filetail cat shark]","[yellow fin flasher wrasse, paracheilinus flavianalis]","0.24","0.24","[carcharhiniformes]","[perciformes, labriformes]","[carcharhiniformes]","[perciformes, labriformes]","0.5294117647058824","0.5294117647058824","[scyliorhinidae]","[labridae]","[scyliorhinidae]","[labridae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO23937","http://www.wikidata.org/entity/q2056965","0.01",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[leptotarsus (longurio) fulvus]","[none]","[leptotarsus (longurio) fulvus]","0.06896551724137934","0.06896551724137934","[trichoptera]","[diptera]","[trichoptera]","[diptera]","0.5454545454545454","0.5454545454545454","[lepidostomatidae]","[tipulidae]","[lepidostomatidae]","[tipulidae]","0.3125","0.3125"
"WekaMatchingRule","BIO36405","http://www.wikidata.org/entity/q2178419","0.61",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[ptiloglossa lanosa]","[none]","[ptiloglossa lanosa]","0.11111111111111116","0.11111111111111116","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[ptilodactylidae]","[colletidae]","[ptilodactylidae]","[colletidae]","0.4","0.4"
"WekaMatchingRule","BIO01807","http://www.wikidata.org/entity/q1849647","0.01",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[ampedus abdominalis]","[none]","[ampedus abdominalis]","0.10526315789473684","0.10526315789473684","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[elateridae]","[elateridae]","[elateridae]","[elateridae]","1.0","1.0"
"WekaMatchingRule","BIO26131","http://www.wikidata.org/entity/q635000","0.79",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[macratria murina]","[none]","[macratria murina]","0.0625","0.0625","[hymenoptera]","[coleoptera]","[hymenoptera]","[coleoptera]","0.6363636363636364","0.6363636363636364","[tenthredinidae]","[anthicidae]","[tenthredinidae]","[anthicidae]","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","BIO37623","http://www.wikidata.org/entity/q2185620","0.87",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[rhyacophila brevifurcata]","[none]","[rhyacophila brevifurcata]","0.08333333333333337","0.08333333333333337","[trichoptera]","[trichoptera]","[trichoptera]","[trichoptera]","1.0","1.0","[rhyacophilidae]","[rhyacophilidae]","[rhyacophilidae]","[rhyacophilidae]","1.0","1.0"
"WekaMatchingRule","BIO21230","http://www.wikidata.org/entity/q1819303","0.12",,"Insect","Insect","Insect","Insect","1.0","1.0","[water treader]","[hydroptila roma]","[water treader]","[hydroptila roma]","0.1333333333333333","0.1333333333333333","[hemiptera]","[trichoptera]","[hemiptera]","[trichoptera]","0.4545454545454546","0.4545454545454546","[hydrometridae]","[hydroptilidae]","[hydrometridae]","[hydroptilidae]","0.6923076923076923","0.6923076923076923"
