resource,superClass,super2Class,super3Class,super4Class,parentTaxon,parent2Taxon,parent3Taxon,parent4Taxon,taxonName,taxonCommonName,differentFrom,endemic,conservationStatus,resourceLabel,superClassLabel,super2ClassLabel,super3ClassLabel,super4ClassLabel,parentTaxonLabel,parent2TaxonLabel,parent3TaxonLabel,parent4TaxonLabel,taxonNameLabel,taxonCommonNameLabel,differentFromLabel,endemicToLabel,conservationStatusLabel
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,perra,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,perra,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,perro,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,perro,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Kodukoer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,Kodukoer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Koer,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,Koer,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Peni,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,Peni,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Txakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,Txakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,Zakur,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,Zakur,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,سگ,hammer,,
